Kingdom,Phylum,Class,Order,Family,Genus,Species
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,metagenome
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,metagenome
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,NA,NA,NA
Bacteria,Proteobacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,uncultured Myxococcales bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA
Bacteria,Proteobacteria,Gammaproteobacteria,CCM19a,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Candidatus Ovatusbacter,uncultured proteobacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,uncultured Cellvibrio sp.
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,NA
Bacteria,Proteobacteria,Gammaproteobacteria,WD260,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,WD260,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,metagenome
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,Lysobacter sp.
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured,NA
Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,uncultured,uncultured Actinomycetales bacterium
Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,uncultured actinobacterium
Bacteria,Actinobacteria,NA,NA,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,uncultured,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,uncultured,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,NA,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,wastewater metagenome,wastewater metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,uncultured actinobacterium,uncultured actinobacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,metagenome,metagenome,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured Acidimicrobiales bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured Acidimicrobiales bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured bacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,wastewater metagenome,wastewater metagenome
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,uncultured actinobacterium,uncultured actinobacterium
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured bacterium
Bacteria,Actinobacteria,NA,NA,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,uncultured,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Cryptosporangiaceae,Fodinicola,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Cryptosporangiaceae,Fodinicola,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,Nakamurella panacisegetis
Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Aquipuribacter,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas hominis
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Demequinaceae,Demequina,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,uncultured,uncultured actinobacterium
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Chryseoglobus,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Marisediminicola,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Parafrigoribacterium,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,NA
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,uncultured actinobacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,uncultured actinobacterium
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured organism,uncultured organism
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured organism,uncultured organism
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,uncultured actinobacterium
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,Solirubrobacterales bacterium
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,Solirubrobacterales bacterium 67-14,Solirubrobacterales bacterium 67-14
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,metagenome,metagenome
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,NA,NA,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,uncultured,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,metagenome
Bacteria,Gemmatimonadetes,BD2-11 terrestrial group,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Gemmatimonadetes,BD2-11 terrestrial group,uncultured Gemmatimonadetes bacterium,uncultured Gemmatimonadetes bacterium,uncultured Gemmatimonadetes bacterium,uncultured Gemmatimonadetes bacterium
Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured Gemmatimonadetes bacterium,uncultured Gemmatimonadetes bacterium
Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,uncultured Candidatus Dependentiae bacterium,uncultured Candidatus Dependentiae bacterium
Bacteria,Chloroflexi,NA,NA,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured soil bacterium,uncultured soil bacterium
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured soil bacterium,uncultured soil bacterium
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,metagenome,metagenome
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,metagenome,metagenome
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,NA
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,NA
Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured endolithic bacterium,uncultured endolithic bacterium
Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured endolithic bacterium,uncultured endolithic bacterium
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured Chloroflexaceae bacterium
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,NA
Bacteria,Proteobacteria,NA,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured Ktedobacteria bacterium
Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured Ktedobacteria bacterium
Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured Ktedobacteria bacterium
Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium
Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,NA,NA
Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA
Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA
Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA
Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,uncultured bacterium
Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,uncultured bacterium
