"","AC-BB-Stn101-0cm-0d-singlerep","AC-BB-Stn101-0cm-14d-rep1","AC-BB-Stn101-0cm-14d-rep2","AC-BB-Stn101-0cm-14d-rep3","AC-BB-Stn105-0cm-0d-singlerep","AC-BB-Stn105-0cm-14d-rep1","AC-BB-Stn105-0cm-14d-rep2","AC-BB-Stn105-0cm-14d-rep3","AC-BB-Stn108-0cm-0d-singlerep","AC-BB-Stn108-0cm-14d-rep1","AC-BB-Stn108-0cm-14d-rep2","AC-BB-Stn108-0cm-14d-rep3","AC-BB-Stn111-0cm-0d-singlerep","AC-BB-Stn111-0cm-14d-rep1","AC-BB-Stn111-0cm-14d-rep2","AC-BB-Stn111-0cm-14d-rep3","AC-BB-Stn115-0cm-0d-singlerep","AC-BB-Stn115-0cm-14d-rep1","AC-BB-Stn115-0cm-14d-rep2","AC-BB-Stn115-0cm-14d-rep3","AC-BB-Stn117-0cm-0d-singlerep","AC-BB-Stn117-0cm-14d-rep1","AC-BB-Stn117-0cm-14d-rep2","AC-BB-Stn117-0cm-14d-rep3","AC-BB-Stn124-0cm-0d-singlerep","AC-BB-Stn124-0cm-14d-rep1","AC-BB-Stn124-0cm-14d-rep2","AC-BB-Stn124-0cm-14d-rep3","AC-BB-Stn170-0cm-0d-singlerep","AC-BB-Stn170-0cm-14d-rep1","AC-BB-Stn170-0cm-14d-rep2","AC-BB-Stn170-0cm-14d-rep3","AC-BB-Stn172-0cm-0d-singlerep","AC-BB-Stn172-0cm-14d-rep1","AC-BB-Stn172-0cm-14d-rep2","AC-BB-Stn172-0cm-14d-rep3","AC-BB-Stn200-0cm-0d-singlerep","AC-BB-Stn200-0cm-14d-rep1","AC-BB-Stn200-0cm-14d-rep2","AC-BB-Stn200-0cm-14d-rep3","AC-BB-Stn210-0cm-0d-singlerep","AC-BB-Stn210-0cm-14d-rep1","AC-BB-Stn210-0cm-14d-rep2","AC-BB-Stn210-0cm-14d-rep3","AC-BB-Stn250-0cm-0d-singlerep","AC-BB-Stn250-0cm-14d-rep1","AC-BB-Stn250-0cm-14d-rep2","AC-BB-Stn250-0cm-14d-rep3","AC-BB-Stn254-0cm-0d-singlerep","AC-BB-Stn254-0cm-14d-rep1","AC-BB-Stn254-0cm-14d-rep2","AC-BB-Stn254-0cm-14d-rep3","MC-BB-Stn115-0cm-0d","MC-BB-Stn115-0cm-14d","MC-BB-Stn155-0cm-14d-B1","MC-BB-Stn155-0cm-14d-B2","MC-BB-Stn155-0cm-14d-B3","MC-BB-Stn155-Top-0d-B1","MC-BB-Stn155-Top-0d-B2","MC-BB-Stn155-Top-0d-B3","MC-BB-Stn155-Top-7d-B1","MC-BB-Stn155-Top-7d-B2","MC-BB-Stn155-Top-7d-B3","MC-BB-Stn176-0cm-0d","MC-BB-Stn176-0cm-14d","MC-BB-StnFbay-0cm-0d-B4","MC-BB-StnFbay-0cm-0d-B5","MC-BB-StnFbay-0cm-0d-B6","MC-BB-StnFbay-0cm-14d-B4","MC-BB-StnFbay-0cm-14d-B5","MC-BB-StnFbay-0cm-14d-B6","MC-BB-StnFbay-0cm-7d-B4","MC-BB-StnFbay-0cm-7d-B5","MC-BB-StnFbay-0cm-7d-B6","MC-LS-Stn640-0cm-0d-B7","MC-LS-Stn640-0cm-0d-B8","MC-LS-Stn640-0cm-0d-B9","MC-LS-Stn640-0cm-14d-B7","MC-LS-Stn640-0cm-14d-B8","MC-LS-Stn640-0cm-14d-B9","MC-LS-Stn640-0cm-7d-B7","MC-LS-Stn640-0cm-7d-B8","MC-LS-Stn640-0cm-7d-B9","MC-SS-Stn0003-0cm-0d-B1","MC-SS-Stn0003-0cm-0d-B2","MC-SS-Stn0003-0cm-0d-B3","MC-SS-Stn0003-0cm-14d-B1","MC-SS-Stn0003-0cm-14d-B2","MC-SS-Stn0003-0cm-14d-B3","MC-SS-Stn0003-0cm-7d-B1","MC-SS-Stn0003-0cm-7d-B2","MC-SS-Stn0003-0cm-7d-B3","MC-SS-Stn0003-255cm-0d-B4","MC-SS-Stn0003-255cm-0d-B5","MC-SS-Stn0003-255cm-0d-B6","MC-SS-Stn0003-255cm-14d-B4","MC-SS-Stn0003-255cm-14d-B5","MC-SS-Stn0003-255cm-14d-B6","MC-SS-Stn0003-255cm-7d-B4","MC-SS-Stn0003-255cm-7d-B5","MC-SS-Stn0003-255cm-7d-B6","MC-SS-Stn0003-550cm-0d-B7","MC-SS-Stn0003-550cm-0d-B8","MC-SS-Stn0003-550cm-0d-B9","MC-SS-Stn0003-550cm-14d-B7","MC-SS-Stn0003-550cm-14d-B8","MC-SS-Stn0003-550cm-14d-B9","MC-SS-Stn0003-550cm-7d-B7","MC-SS-Stn0003-550cm-7d-B8","MC-SS-Stn0003-550cm-7d-B9","MC-SS-Stn0013-0cm-0d-B10","MC-SS-Stn0013-0cm-0d-B11","MC-SS-Stn0013-0cm-0d-B12","MC-SS-Stn0013-0cm-14d-B10","MC-SS-Stn0013-0cm-14d-B11","MC-SS-Stn0013-0cm-14d-B12","MC-SS-Stn0013-0cm-7d-B10","MC-SS-Stn0013-0cm-7d-B11","MC-SS-Stn0013-0cm-7d-B12","MC-SS-Stn0013-400cm-0d-B13","MC-SS-Stn0013-400cm-0d-B14","MC-SS-Stn0013-400cm-0d-B15","MC-SS-Stn0013-400cm-14d-B13","MC-SS-Stn0013-400cm-14d-B14","MC-SS-Stn0013-400cm-14d-B15","MC-SS-Stn0013-400cm-7d-B13","MC-SS-Stn0013-400cm-7d-B14","MC-SS-Stn0013-400cm-7d-B15","MC-SS-Stn0013-900cm-14d-B16","MC-SS-Stn0013-900cm-14d-B17","MC-SS-Stn0013-900cm-14d-B18","MC-SS-Stn0013-Bottom-0d-B16","MC-SS-Stn0013-Bottom-0d-B17","MC-SS-Stn0013-Bottom-0d-B18","MC-SS-Stn0013-Bottom-7d-B16","MC-SS-Stn0013-Bottom-7d-B17","MC-SS-Stn0013-Bottom-7d-B18","MC-SS-Stn0022-0cm-0d-B1","MC-SS-Stn0022-0cm-0d-B2","MC-SS-Stn0022-0cm-0d-B3","MC-SS-Stn0022-0cm-14d-B1","MC-SS-Stn0022-0cm-14d-B2","MC-SS-Stn0022-0cm-14d-B3","MC-SS-Stn0022-0cm-7d-B1","MC-SS-Stn0022-0cm-7d-B2","MC-SS-Stn0022-0cm-7d-B3","MC-SS-Stn0022-400cm-0d-B4","MC-SS-Stn0022-400cm-0d-B5","MC-SS-Stn0022-400cm-0d-B6","MC-SS-Stn0022-400cm-14d-B4","MC-SS-Stn0022-400cm-14d-B5","MC-SS-Stn0022-400cm-14d-B6","MC-SS-Stn0022-400cm-7d-B4","MC-SS-Stn0022-400cm-7d-B5","MC-SS-Stn0022-400cm-7d-B6","MC-SS-Stn0022-690cm-14d-B7","MC-SS-Stn0022-690cm-14d-B8","MC-SS-Stn0022-690cm-14d-B9","MC-SS-Stn0022-Bottom-0d-B7","MC-SS-Stn0022-Bottom-0d-B8","MC-SS-Stn0022-Bottom-0d-B9","MC-SS-Stn0022-Bottom-7d-B7","MC-SS-Stn0022-Bottom-7d-B8","MC-SS-Stn0022-Bottom-7d-B9","MC-SV-StnJ2007-0cm-0d-B1","MC-SV-StnJ2007-0cm-0d-B2","MC-SV-StnJ2007-0cm-0d-B3","MC-SV-StnJ2007-0cm-7d-B1","MC-SV-StnJ2007-0cm-7d-B2","MC-SV-StnJ2007-0cm-7d-B3","MC-SV-StnJ2007-0cm-b4past","MC-SV-StnJ2016-0cm-0d-B1","MC-SV-StnJ2016-0cm-0d-B2","MC-SV-StnJ2016-0cm-0d-B3","MC-SV-StnJ2016-0cm-7d-B1","MC-SV-StnJ2016-0cm-7d-B2","MC-SV-StnJ2016-0cm-7d-B3","Kingdom","Phylum","Class","Order","Family","Genus","ASVID","Max"
"ASV977",0,0,4.270496481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfotomaculales_fa","Desulfohalotomaculum","ASV977",4.270496481
"ASV994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181087844,0,0,0,0,0,0,0.602297753,0.570644322,0,"Bacteria","Firmicutes","Clostridia","Unclassified","Unclassified","Unclassified","ASV994",0.602297753
"ASV1024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880893629,0,0.316412161,"Bacteria","Firmicutes","Moorellia","Desulfitibacterales","Desulfitibacteraceae","Desulfitibacter","ASV1024",0.880893629
"ASV1086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.287473667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Proteiniboraceae","Proteiniborus","ASV1086",6.287473667
"ASV1088",0,0,0,2.666207372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfallas-Sporotomaculum","Unclassified","ASV1088",2.666207372
"ASV1109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145152929,0,0,0,0,0,0.776509679,0.264823222,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Caminicellaceae","Unclassified","ASV1109",0.776509679
"ASV1114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977255541,0,0,0.941016686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039510075,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitalea","ASV1114",0.977255541
"ASV1117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387199,0,0,0,0,0,0.403913983,0,0,0.549889552,0,0.156180277,0.696430792,0,0.374485083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter","ASV1117",0.696430792
"ASV1124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047878685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Sulfobacillia","Sulfobacillales","Sulfobacillaceae","Unclassified","ASV1124",1.047878685
"ASV1145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901634576,0,0,0.999223904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitalea","ASV1145",0.999223904
"ASV1161",0,0,0,0,0,6.441605839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Proteiniboraceae","Proteiniborus","ASV1161",6.441605839
"ASV1177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017395118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Vulcanibacillus","ASV1177",1.017395118
"ASV1209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888853512,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Caminicellaceae","Caminicella","ASV1209",0.888853512
"ASV1212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.506024096,0,0,2.484084384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Caloranaerobacter","ASV1212",2.484084384
"ASV1310",0,0,0,0,0,0,0,0.338579795,0,0,0,0,0,0,0,0,0,0,0,0.810464951,0,0,0,0.241911098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437530384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517745303,0,0,0.339372162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Caldibacillus","ASV1310",0.810464951
"ASV1318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035278702,0,0,0,0,0,0,0,0,0,0,0.040555612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041361625,0.001244568,0,0,0,0,0,0.5233815,0,0,0.366593035,0,0,0.758612113,0,0.212208214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter","ASV1318",0.758612113
"ASV1347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.201695672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfallas-Sporotomaculum","Unclassified","ASV1347",3.201695672
"ASV1349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944949295,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Proteiniboraceae","Proteiniborus","ASV1349",0.944949295
"ASV1405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.709383754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Caloranaerobacter","ASV1405",4.709383754
"ASV1425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.476405371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Unclassified","ASV1425",1.476405371
"ASV1443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741182484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Sulfobacillia","Sulfobacillales","Sulfobacillaceae","Unclassified","ASV1443",0.741182484
"ASV1465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628235705,0,0,0.72273962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Caminicellaceae","Unclassified","ASV1465",0.72273962
"ASV1506",0,3.899191631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Caloranaerobacter","ASV1506",3.899191631
